i,j,oi,oj,new_poly_i,new_poly_j,nfp,convex_status,vertical_direction,bounds,nfp_parts
0,2,1,0,"[[20.0, 40.0], [0.0, 50.0], [-20.0, 40.0], [-20.0, 10.0], [0.0, 0.0], [20.0, 10.0], [20.0, 40.0]]","[[0.0, 0.0], [20.0, 0.0], [30.0, 10.0], [30.0, 30.0], [20.0, 40.0], [0.0, 40.0], [-10.0, 30.0], [-10.0, 10.0], [0.0, 0.0]]","[[0.0, 0.0], [20.0, 0.0], [40.0, 10.0], [50.0, 20.0], [50.0, 70.0], [40.0, 80.0], [20.0, 90.0], [0.0, 90.0], [-20.0, 80.0], [-30.0, 70.0], [-30.0, 20.0], [-20.0, 10.0]]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []]]","[-30.0, 0.0, 50.0, 90.0]","[[[0.0, 0.0], [20.0, 0.0], [40.0, 10.0], [50.0, 20.0], [50.0, 70.0], [40.0, 80.0], [20.0, 90.0], [0.0, 90.0], [-20.0, 80.0], [-30.0, 70.0], [-30.0, 20.0], [-20.0, 10.0]]]"
0,2,1,1,"[[20.0, 40.0], [0.0, 50.0], [-20.0, 40.0], [-20.0, 10.0], [0.0, 0.0], [20.0, 10.0], [20.0, 40.0]]","[[20.0, 40.0], [0.0, 40.0], [-10.0, 30.0], [-10.0, 10.0], [0.0, 0.0], [20.0, 0.0], [30.0, 10.0], [30.0, 30.0], [20.0, 40.0]]","[[0.0, 0.0], [20.0, 0.0], [40.0, 10.0], [50.0, 20.0], [50.0, 70.0], [40.0, 80.0], [20.0, 90.0], [0.0, 90.0], [-20.0, 80.0], [-30.0, 70.0], [-30.0, 20.0], [-20.0, 10.0]]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []]]","[-30.0, 0.0, 50.0, 90.0]","[[[0.0, 0.0], [20.0, 0.0], [40.0, 10.0], [50.0, 20.0], [50.0, 70.0], [40.0, 80.0], [20.0, 90.0], [0.0, 90.0], [-20.0, 80.0], [-30.0, 70.0], [-30.0, 20.0], [-20.0, 10.0]]]"
0,3,0,0,"[[-20.0, 10.0], [0.0, 0.0], [20.0, 10.0], [20.0, 40.0], [0.0, 50.0], [-20.0, 40.0], [-20.0, 10.0]]","[[0.0, 0.0], [20.0, 10.0], [40.0, 0.0], [30.0, 20.0], [40.0, 50.0], [20.0, 40.0], [0.0, 50.0], [10.0, 30.0], [0.0, 0.0]]","[[0.0, 0.0], [20.0, 10.0], [40.0, 0.0], [60.0, 10.0], [60.0, 40.0], [56.0, 48.0], [60.0, 60.0], [60.0, 90.0], [40.0, 100.0], [20.0, 90.0], [0.0, 100.0], [-20.0, 90.0], [-20.0, 60.0], [-16.0, 52.0], [-20.0, 40.0], [-20.0, 10.0]]","[1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1]","[[[], []], [[-9.999999999999998, 20.0], [10.000000000000002, 20.0]], [[], []], [[], []], [[], []], [[-8.0, -3.9999999999999996], [-12.0, 4.000000000000001]], [[], []], [[], []], [[], []], [[9.999999999999998, -20.0], [-10.000000000000002, -20.0]], [[], []], [[], []], [[], []], [[8.0, 3.9999999999999996], [12.0, -4.000000000000001]], [[], []], [[], []]]","[-20.0, 0.0, 60.0, 100.0]","[[[20.0, 10.0], [40.0, 0.0], [60.0, 10.0], [60.0, 40.0]], [[20.0, 10.0], [60.0, 40.0], [56.0, 48.0]], [[20.0, 90.0], [0.0, 100.0], [-20.0, 90.0], [-20.0, 60.0]], [[20.0, 90.0], [-20.0, 60.0], [-16.0, 52.0]], [[-16.0, 52.0], [-20.0, 40.0], [-20.0, 10.0], [0.0, 0.0], [20.0, 10.0], [56.0, 48.0], [60.0, 60.0], [60.0, 90.0], [40.0, 100.0], [20.0, 90.0]]]"
0,3,0,1,"[[-20.0, 10.0], [0.0, 0.0], [20.0, 10.0], [20.0, 40.0], [0.0, 50.0], [-20.0, 40.0], [-20.0, 10.0]]","[[40.0, 50.0], [20.0, 40.0], [0.0, 50.0], [10.0, 30.0], [0.0, 0.0], [20.0, 10.0], [40.0, 0.0], [30.0, 20.0], [40.0, 50.0]]","[[0.0, 0.0], [20.0, 10.0], [40.0, 0.0], [60.0, 10.0], [60.0, 40.0], [56.0, 48.0], [60.0, 60.0], [60.0, 90.0], [40.0, 100.0], [20.0, 90.0], [0.0, 100.0], [-20.0, 90.0], [-20.0, 60.0], [-16.0, 52.0], [-20.0, 40.0], [-20.0, 10.0]]","[1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1]","[[[], []], [[-9.999999999999998, 20.0], [10.000000000000002, 20.0]], [[], []], [[], []], [[], []], [[-8.0, -3.9999999999999996], [-12.0, 4.000000000000001]], [[], []], [[], []], [[], []], [[9.999999999999998, -20.0], [-10.000000000000002, -20.0]], [[], []], [[], []], [[], []], [[8.0, 3.9999999999999996], [12.0, -4.000000000000001]], [[], []], [[], []]]","[-20.0, 0.0, 60.0, 100.0]","[[[20.0, 10.0], [40.0, 0.0], [60.0, 10.0], [60.0, 40.0]], [[20.0, 10.0], [60.0, 40.0], [56.0, 48.0]], [[20.0, 90.0], [0.0, 100.0], [-20.0, 90.0], [-20.0, 60.0]], [[20.0, 90.0], [-20.0, 60.0], [-16.0, 52.0]], [[-16.0, 52.0], [-20.0, 40.0], [-20.0, 10.0], [0.0, 0.0], [20.0, 10.0], [56.0, 48.0], [60.0, 60.0], [60.0, 90.0], [40.0, 100.0], [20.0, 90.0]]]"
0,3,1,0,"[[20.0, 40.0], [0.0, 50.0], [-20.0, 40.0], [-20.0, 10.0], [0.0, 0.0], [20.0, 10.0], [20.0, 40.0]]","[[0.0, 0.0], [20.0, 10.0], [40.0, 0.0], [30.0, 20.0], [40.0, 50.0], [20.0, 40.0], [0.0, 50.0], [10.0, 30.0], [0.0, 0.0]]","[[0.0, 0.0], [20.0, 10.0], [40.0, 0.0], [60.0, 10.0], [60.0, 40.0], [56.0, 48.0], [60.0, 60.0], [60.0, 90.0], [40.0, 100.0], [20.0, 90.0], [0.0, 100.0], [-20.0, 90.0], [-20.0, 60.0], [-16.0, 52.0], [-20.0, 40.0], [-20.0, 10.0]]","[1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1]","[[[], []], [[-9.999999999999998, 20.0], [10.000000000000002, 20.0]], [[], []], [[], []], [[], []], [[-8.0, -3.9999999999999996], [-12.0, 4.000000000000001]], [[], []], [[], []], [[], []], [[9.999999999999998, -20.0], [-10.000000000000002, -20.0]], [[], []], [[], []], [[], []], [[8.0, 3.9999999999999996], [12.0, -4.000000000000001]], [[], []], [[], []]]","[-20.0, 0.0, 60.0, 100.0]","[[[20.0, 10.0], [40.0, 0.0], [60.0, 10.0], [60.0, 40.0]], [[20.0, 10.0], [60.0, 40.0], [56.0, 48.0]], [[20.0, 90.0], [0.0, 100.0], [-20.0, 90.0], [-20.0, 60.0]], [[20.0, 90.0], [-20.0, 60.0], [-16.0, 52.0]], [[-16.0, 52.0], [-20.0, 40.0], [-20.0, 10.0], [0.0, 0.0], [20.0, 10.0], [56.0, 48.0], [60.0, 60.0], [60.0, 90.0], [40.0, 100.0], [20.0, 90.0]]]"
0,3,1,1,"[[20.0, 40.0], [0.0, 50.0], [-20.0, 40.0], [-20.0, 10.0], [0.0, 0.0], [20.0, 10.0], [20.0, 40.0]]","[[40.0, 50.0], [20.0, 40.0], [0.0, 50.0], [10.0, 30.0], [0.0, 0.0], [20.0, 10.0], [40.0, 0.0], [30.0, 20.0], [40.0, 50.0]]","[[0.0, 0.0], [20.0, 10.0], [40.0, 0.0], [60.0, 10.0], [60.0, 40.0], [56.0, 48.0], [60.0, 60.0], [60.0, 90.0], [40.0, 100.0], [20.0, 90.0], [0.0, 100.0], [-20.0, 90.0], [-20.0, 60.0], [-16.0, 52.0], [-20.0, 40.0], [-20.0, 10.0]]","[1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1]","[[[], []], [[-9.999999999999998, 20.0], [10.000000000000002, 20.0]], [[], []], [[], []], [[], []], [[-8.0, -3.9999999999999996], [-12.0, 4.000000000000001]], [[], []], [[], []], [[], []], [[9.999999999999998, -20.0], [-10.000000000000002, -20.0]], [[], []], [[], []], [[], []], [[8.0, 3.9999999999999996], [12.0, -4.000000000000001]], [[], []], [[], []]]","[-20.0, 0.0, 60.0, 100.0]","[[[20.0, 10.0], [40.0, 0.0], [60.0, 10.0], [60.0, 40.0]], [[20.0, 10.0], [60.0, 40.0], [56.0, 48.0]], [[20.0, 90.0], [0.0, 100.0], [-20.0, 90.0], [-20.0, 60.0]], [[20.0, 90.0], [-20.0, 60.0], [-16.0, 52.0]], [[-16.0, 52.0], [-20.0, 40.0], [-20.0, 10.0], [0.0, 0.0], [20.0, 10.0], [56.0, 48.0], [60.0, 60.0], [60.0, 90.0], [40.0, 100.0], [20.0, 90.0]]]"
0,4,0,0,"[[-20.0, 10.0], [0.0, 0.0], [20.0, 10.0], [20.0, 40.0], [0.0, 50.0], [-20.0, 40.0], [-20.0, 10.0]]","[[0.0, 0.0], [50.0, 0.0], [50.0, 50.0], [40.0, 50.0], [30.0, 30.0], [20.0, 20.0], [0.0, 10.0], [0.0, 0.0]]","[[0.0, 0.0], [10.0, 0.0], [30.0, 10.0], [40.0, 30.0], [50.0, 40.0], [70.0, 50.0], [70.0, 90.0], [50.0, 100.0], [0.0, 100.0], [-20.0, 90.0], [-20.0, 10.0]]","[1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[-20.0, 10.000000000000002], [-10.0, 10.0]], [[-10.0, 10.0], [-9.999999999999998, 20.0]], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []]]","[-20.0, 0.0, 70.0, 100.0]","[[[10.0, 0.0], [30.0, 10.0], [40.0, 30.0]], [[50.0, 40.0], [70.0, 50.0], [70.0, 90.0]], [[70.0, 90.0], [50.0, 100.0], [0.0, 100.0], [-20.0, 90.0], [-20.0, 10.0], [0.0, 0.0], [10.0, 0.0], [40.0, 30.0], [50.0, 40.0]]]"
0,4,0,1,"[[-20.0, 10.0], [0.0, 0.0], [20.0, 10.0], [20.0, 40.0], [0.0, 50.0], [-20.0, 40.0], [-20.0, 10.0]]","[[50.0, 50.0], [0.0, 50.0], [0.0, 0.0], [10.0, 0.0], [20.0, 20.0], [30.0, 30.0], [50.0, 40.0], [50.0, 50.0]]","[[0.0, 0.0], [50.0, 0.0], [70.0, 10.0], [70.0, 90.0], [50.0, 100.0], [40.0, 100.0], [20.0, 90.0], [10.0, 70.0], [0.0, 60.0], [-20.0, 50.0], [-20.0, 10.0]]","[1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1]","[[[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[20.0, -10.000000000000002], [10.0, -10.0]], [[10.0, -10.0], [9.999999999999998, -20.0]], [[], []], [[], []]]","[-20.0, 0.0, 70.0, 100.0]","[[[40.0, 100.0], [20.0, 90.0], [10.0, 70.0]], [[0.0, 60.0], [-20.0, 50.0], [-20.0, 10.0]], [[-20.0, 10.0], [0.0, 0.0], [50.0, 0.0], [70.0, 10.0], [70.0, 90.0], [50.0, 100.0], [40.0, 100.0], [10.0, 70.0], [0.0, 60.0]]]"
0,4,1,0,"[[20.0, 40.0], [0.0, 50.0], [-20.0, 40.0], [-20.0, 10.0], [0.0, 0.0], [20.0, 10.0], [20.0, 40.0]]","[[0.0, 0.0], [50.0, 0.0], [50.0, 50.0], [40.0, 50.0], [30.0, 30.0], [20.0, 20.0], [0.0, 10.0], [0.0, 0.0]]","[[0.0, 0.0], [10.0, 0.0], [30.0, 10.0], [40.0, 30.0], [50.0, 40.0], [70.0, 50.0], [70.0, 90.0], [50.0, 100.0], [0.0, 100.0], [-20.0, 90.0], [-20.0, 10.0]]","[1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[-20.0, 10.000000000000002], [-10.0, 10.0]], [[-10.0, 10.0], [-9.999999999999998, 20.0]], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []]]","[-20.0, 0.0, 70.0, 100.0]","[[[10.0, 0.0], [30.0, 10.0], [40.0, 30.0]], [[50.0, 40.0], [70.0, 50.0], [70.0, 90.0]], [[70.0, 90.0], [50.0, 100.0], [0.0, 100.0], [-20.0, 90.0], [-20.0, 10.0], [0.0, 0.0], [10.0, 0.0], [40.0, 30.0], [50.0, 40.0]]]"
0,4,1,1,"[[20.0, 40.0], [0.0, 50.0], [-20.0, 40.0], [-20.0, 10.0], [0.0, 0.0], [20.0, 10.0], [20.0, 40.0]]","[[50.0, 50.0], [0.0, 50.0], [0.0, 0.0], [10.0, 0.0], [20.0, 20.0], [30.0, 30.0], [50.0, 40.0], [50.0, 50.0]]","[[0.0, 0.0], [50.0, 0.0], [70.0, 10.0], [70.0, 90.0], [50.0, 100.0], [40.0, 100.0], [20.0, 90.0], [10.0, 70.0], [0.0, 60.0], [-20.0, 50.0], [-20.0, 10.0]]","[1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1]","[[[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[20.0, -10.000000000000002], [10.0, -10.0]], [[10.0, -10.0], [9.999999999999998, -20.0]], [[], []], [[], []]]","[-20.0, 0.0, 70.0, 100.0]","[[[40.0, 100.0], [20.0, 90.0], [10.0, 70.0]], [[0.0, 60.0], [-20.0, 50.0], [-20.0, 10.0]], [[-20.0, 10.0], [0.0, 0.0], [50.0, 0.0], [70.0, 10.0], [70.0, 90.0], [50.0, 100.0], [40.0, 100.0], [10.0, 70.0], [0.0, 60.0]]]"
0,5,0,0,"[[-20.0, 10.0], [0.0, 0.0], [20.0, 10.0], [20.0, 40.0], [0.0, 50.0], [-20.0, 40.0], [-20.0, 10.0]]","[[0.0, 0.0], [20.0, 30.0], [-20.0, 30.0], [0.0, 0.0]]","[[0.0, 0.0], [40.0, 0.0], [60.0, 10.0], [60.0, 40.0], [40.0, 70.0], [20.0, 80.0], [0.0, 70.0], [-20.0, 40.0], [-20.0, 10.0]]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []]]","[-20.0, 0.0, 60.0, 80.0]","[[[0.0, 0.0], [40.0, 0.0], [60.0, 10.0], [60.0, 40.0], [40.0, 70.0], [20.0, 80.0], [0.0, 70.0], [-20.0, 40.0], [-20.0, 10.0]]]"
0,5,0,1,"[[-20.0, 10.0], [0.0, 0.0], [20.0, 10.0], [20.0, 40.0], [0.0, 50.0], [-20.0, 40.0], [-20.0, 10.0]]","[[0.0, 30.0], [-20.0, 0.0], [20.0, 0.0], [0.0, 30.0]]","[[0.0, 0.0], [20.0, 10.0], [40.0, 40.0], [40.0, 70.0], [20.0, 80.0], [-20.0, 80.0], [-40.0, 70.0], [-40.0, 40.0], [-20.0, 10.0]]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []]]","[-40.0, 0.0, 40.0, 80.0]","[[[0.0, 0.0], [20.0, 10.0], [40.0, 40.0], [40.0, 70.0], [20.0, 80.0], [-20.0, 80.0], [-40.0, 70.0], [-40.0, 40.0], [-20.0, 10.0]]]"
0,5,1,0,"[[20.0, 40.0], [0.0, 50.0], [-20.0, 40.0], [-20.0, 10.0], [0.0, 0.0], [20.0, 10.0], [20.0, 40.0]]","[[0.0, 0.0], [20.0, 30.0], [-20.0, 30.0], [0.0, 0.0]]","[[0.0, 0.0], [40.0, 0.0], [60.0, 10.0], [60.0, 40.0], [40.0, 70.0], [20.0, 80.0], [0.0, 70.0], [-20.0, 40.0], [-20.0, 10.0]]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []]]","[-20.0, 0.0, 60.0, 80.0]","[[[0.0, 0.0], [40.0, 0.0], [60.0, 10.0], [60.0, 40.0], [40.0, 70.0], [20.0, 80.0], [0.0, 70.0], [-20.0, 40.0], [-20.0, 10.0]]]"
0,5,1,1,"[[20.0, 40.0], [0.0, 50.0], [-20.0, 40.0], [-20.0, 10.0], [0.0, 0.0], [20.0, 10.0], [20.0, 40.0]]","[[0.0, 30.0], [-20.0, 0.0], [20.0, 0.0], [0.0, 30.0]]","[[0.0, 0.0], [20.0, 10.0], [40.0, 40.0], [40.0, 70.0], [20.0, 80.0], [-20.0, 80.0], [-40.0, 70.0], [-40.0, 40.0], [-20.0, 10.0]]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []]]","[-40.0, 0.0, 40.0, 80.0]","[[[0.0, 0.0], [20.0, 10.0], [40.0, 40.0], [40.0, 70.0], [20.0, 80.0], [-20.0, 80.0], [-40.0, 70.0], [-40.0, 40.0], [-20.0, 10.0]]]"
