i,j,oi,oj,new_poly_i,new_poly_j,nfp,convex_status,vertical_direction,bounds,nfp_parts
0,0,2,2,"[[140.0, 280.0], [-70.0, 280.0], [-70.0, 60.0], [0.0, 0.0], [70.0, 0.0], [140.0, 60.0], [140.0, 280.0]]","[[210.0, 280.0], [0.0, 280.0], [0.0, 60.0], [70.0, 0.0], [140.0, 0.0], [210.0, 60.0], [210.0, 280.0]]","[[0.0, 0.0], [280.0, 0.0], [350.0, 60.0], [350.0, 500.0], [280.0, 560.0], [0.0, 560.0], [-70.0, 500.0], [-70.0, 60.0]]","[1, 1, 1, 1, 1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []]]","[-70.0, 0.0, 350.0, 560.0]","[[[0.0, 0.0], [280.0, 0.0], [350.0, 60.0], [350.0, 500.0], [280.0, 560.0], [0.0, 560.0], [-70.0, 500.0], [-70.0, 60.0]]]"
0,0,2,3,"[[140.0, 280.0], [-70.0, 280.0], [-70.0, 60.0], [0.0, 0.0], [70.0, 0.0], [140.0, 60.0], [140.0, 280.0]]","[[-35.0, 245.0], [-35.0, 35.0], [185.0, 35.0], [245.0, 105.0], [245.0, 175.0], [185.0, 245.0], [-35.0, 245.0]]","[[70.0, 0.0], [140.0, 60.0], [140.0, 490.0], [-290.0, 490.0], [-350.0, 420.0], [-350.0, 130.0], [-290.0, 60.0], [-220.0, 0.0]]","[1, 1, 1, 1, 1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []]]","[-420.0, 0.0, 70.0, 490.0]","[[[0.0, 0.0], [70.0, 60.0], [70.0, 490.0], [-360.0, 490.0], [-420.0, 420.0], [-420.0, 130.0], [-360.0, 60.0], [-290.0, 0.0]]]"
0,0,3,0,"[[0.0, 210.0], [0.0, 0.0], [220.0, 0.0], [280.0, 70.0], [280.0, 140.0], [220.0, 210.0], [0.0, 210.0]]","[[0.0, 0.0], [210.0, 0.0], [210.0, 220.0], [140.0, 280.0], [70.0, 280.0], [0.0, 220.0], [0.0, 0.0]]","[[0.0, 0.0], [290.0, 0.0], [360.0, 60.0], [420.0, 130.0], [420.0, 420.0], [360.0, 490.0], [-70.0, 490.0], [-70.0, 60.0]]","[1, 1, 1, 1, 1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []]]","[-70.0, 0.0, 420.0, 490.0]","[[[0.0, 0.0], [290.0, 0.0], [360.0, 60.0], [420.0, 130.0], [420.0, 420.0], [360.0, 490.0], [-70.0, 490.0], [-70.0, 60.0]]]"
0,0,3,1,"[[0.0, 210.0], [0.0, 0.0], [220.0, 0.0], [280.0, 70.0], [280.0, 140.0], [220.0, 210.0], [0.0, 210.0]]","[[245.0, 35.0], [245.0, 245.0], [25.0, 245.0], [-35.0, 175.0], [-35.0, 105.0], [25.0, 35.0], [245.0, 35.0]]","[[0.0, 0.0], [440.0, 0.0], [560.0, 140.0], [560.0, 280.0], [440.0, 420.0], [0.0, 420.0]]","[1, 1, 1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []], [[], []], [[], []]]","[0.0, 0.0, 560.0, 420.0]","[[[0.0, 0.0], [440.0, 0.0], [560.0, 140.0], [560.0, 280.0], [440.0, 420.0], [0.0, 420.0]]]"
0,0,3,2,"[[0.0, 210.0], [0.0, 0.0], [220.0, 0.0], [280.0, 70.0], [280.0, 140.0], [220.0, 210.0], [0.0, 210.0]]","[[210.0, 280.0], [0.0, 280.0], [0.0, 60.0], [70.0, 0.0], [140.0, 0.0], [210.0, 60.0], [210.0, 280.0]]","[[0.0, 0.0], [430.0, 0.0], [490.0, 70.0], [490.0, 360.0], [430.0, 430.0], [360.0, 490.0], [70.0, 490.0], [0.0, 430.0]]","[1, 1, 1, 1, 1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []]]","[0.0, 0.0, 490.0, 490.0]","[[[0.0, 0.0], [430.0, 0.0], [490.0, 70.0], [490.0, 360.0], [430.0, 430.0], [360.0, 490.0], [70.0, 490.0], [0.0, 430.0]]]"
0,0,3,3,"[[0.0, 210.0], [0.0, 0.0], [220.0, 0.0], [280.0, 70.0], [280.0, 140.0], [220.0, 210.0], [0.0, 210.0]]","[[-35.0, 245.0], [-35.0, 35.0], [185.0, 35.0], [245.0, 105.0], [245.0, 175.0], [185.0, 245.0], [-35.0, 245.0]]","[[220.0, 0.0], [280.0, 70.0], [280.0, 350.0], [220.0, 420.0], [-220.0, 420.0], [-280.0, 350.0], [-280.0, 70.0], [-220.0, 0.0]]","[1, 1, 1, 1, 1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []]]","[-500.0, 0.0, 60.0, 420.0]","[[[0.0, 0.0], [60.0, 70.0], [60.0, 350.0], [0.0, 420.0], [-440.0, 420.0], [-500.0, 350.0], [-500.0, 70.0], [-440.0, 0.0]]]"
0,1,0,0,"[[0.0, 0.0], [210.0, 0.0], [210.0, 220.0], [140.0, 280.0], [70.0, 280.0], [0.0, 220.0], [0.0, 0.0]]","[[0.0, 50.0], [20.0, 0.0], [110.0, 20.0], [190.0, 0.0], [210.0, 50.0], [170.0, 40.0], [110.0, 60.0], [40.0, 40.0], [0.0, 50.0]]","[[0.0, 0.0], [210.0, 0.0], [245.0, 10.0], [320.0, 10.0], [320.0, 230.0], [300.0, 280.0], [230.0, 340.0], [160.0, 340.0], [107.05882352941177, 328.2352941176471], [60.0, 340.0], [-10.0, 340.0], [-80.0, 280.0], [-100.0, 230.0], [-100.0, 10.0], [-30.0, 10.0]]","[1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0]","[[[], []], [[], []], [[-9.999999999999998, 35.0], [4.592425496802574e-15, 75.0]], [[], []], [[], []], [[], []], [[], []], [[], []], [[11.764705882352924, -52.94117647058823], [-11.764705882352931, -47.05882352941177]], [[], []], [[], []], [[], []], [[], []], [[], []], [[4.2862637970157365e-15, 70.0], [10.000000000000002, 30.0]]]","[-100.0, 0.0, 320.0, 340.0]","[[[245.0, 10.0], [320.0, 10.0], [320.0, 230.0]], [[107.05882352941177, 328.2352941176471], [60.0, 340.0], [-10.0, 340.0], [-80.0, 280.0]], [[-100.0, 230.0], [-100.0, 10.0], [-30.0, 10.0]], [[-30.0, 10.0], [0.0, 0.0], [210.0, 0.0], [245.0, 10.0], [320.0, 230.0], [300.0, 280.0], [230.0, 340.0], [160.0, 340.0], [107.05882352941177, 328.2352941176471], [-80.0, 280.0], [-100.0, 230.0]]]"
0,1,0,1,"[[0.0, 0.0], [210.0, 0.0], [210.0, 220.0], [140.0, 280.0], [70.0, 280.0], [0.0, 220.0], [0.0, 0.0]]","[[85.0, -75.0], [135.0, -55.0], [115.0, 35.0], [135.0, 115.0], [85.0, 135.0], [95.0, 95.0], [75.0, 35.0], [95.0, -35.0], [85.0, -75.0]]","[[0.0, 0.0], [210.0, 0.0], [210.0, 70.0], [220.0, 100.0], [220.0, 320.0], [210.0, 355.0], [210.0, 430.0], [140.0, 490.0], [70.0, 490.0], [20.0, 470.0], [-50.0, 410.0], [-50.0, 20.0]]","[1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1]","[[[], []], [[], []], [[-70.0, 4.2862637970157365e-15], [-30.0, 10.000000000000002]], [[], []], [[], []], [[-35.0, -9.999999999999998], [-75.0, 4.592425496802574e-15]], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []]]","[-50.0, 0.0, 220.0, 490.0]","[[[0.0, 0.0], [210.0, 0.0], [210.0, 70.0]], [[210.0, 355.0], [210.0, 430.0], [140.0, 490.0]], [[140.0, 490.0], [70.0, 490.0], [20.0, 470.0], [-50.0, 410.0], [-50.0, 20.0], [0.0, 0.0], [210.0, 70.0], [220.0, 100.0], [220.0, 320.0], [210.0, 355.0]]]"
0,1,0,2,"[[0.0, 0.0], [210.0, 0.0], [210.0, 220.0], [140.0, 280.0], [70.0, 280.0], [0.0, 220.0], [0.0, 0.0]]","[[210.0, 10.0], [190.0, 60.0], [100.0, 40.0], [20.0, 60.0], [0.0, 10.0], [40.0, 20.0], [100.0, 0.0], [170.0, 20.0], [210.0, 10.0]]","[[2.842170943040401e-14, -5.684341886080802e-14], [380.0, 0.0], [400.0, 50.0], [400.0, 270.0], [330.0, 330.0], [260.0, 330.0], [230.0, 340.0], [160.0, 340.0], [122.66666666666666, 329.3333333333333], [120.00000000000003, 329.99999999999994], [50.00000000000003, 329.99999999999994], [-19.99999999999997, 269.99999999999994], [-19.99999999999997, 49.99999999999994]]","[1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []], [[], []], [[-4.2862637970157365e-15, -70.0], [-10.000000000000002, -30.0]], [[], []], [[], []], [[10.666666666666684, -37.33333333333334], [-0.6666666666666289, -2.6666666666666288]], [[], []], [[], []], [[], []], [[], []]]","[-20.0, 0.0, 400.0, 340.00000000000006]","[[[260.0, 330.00000000000006], [229.99999999999997, 340.00000000000006], [159.99999999999997, 340.00000000000006], [122.66666666666663, 329.33333333333337]], [[122.66666666666663, 329.33333333333337], [120.0, 330.0], [50.0, 330.0], [-20.0, 270.0]], [[-20.0, 270.0], [-20.0, 50.0], [0.0, 0.0], [380.0, 5.684341886080802e-14], [400.0, 50.00000000000006], [400.0, 270.00000000000006], [330.0, 330.00000000000006], [260.0, 330.00000000000006], [122.66666666666663, 329.33333333333337]]]"
0,1,0,3,"[[0.0, 0.0], [210.0, 0.0], [210.0, 220.0], [140.0, 280.0], [70.0, 280.0], [0.0, 220.0], [0.0, 0.0]]","[[125.0, 135.0], [75.0, 115.0], [95.0, 25.0], [75.0, -55.0], [125.0, -75.0], [115.0, -35.0], [135.0, 25.0], [115.0, 95.0], [125.0, 135.0]]","[[0.0, 0.0], [210.0, 0.0], [260.0, 20.0], [260.0, 410.0], [190.0, 470.0], [140.0, 490.0], [70.0, 490.0], [0.0, 430.0], [0.0, 360.0], [-10.0, 330.0], [-10.0, 110.0], [0.0, 75.0]]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0]","[[[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[70.0, -4.2862637970157365e-15], [30.0, -10.000000000000002]], [[], []], [[], []], [[35.0, 9.999999999999998], [75.0, -4.592425496802574e-15]]]","[-10.0, 0.0, 260.0, 490.0]","[[[70.0, 490.0], [0.0, 430.0], [0.0, 360.0]], [[0.0, 75.0], [0.0, 0.0], [210.0, 0.0]], [[210.0, 0.0], [260.0, 20.0], [260.0, 410.0], [190.0, 470.0], [140.0, 490.0], [70.0, 490.0], [0.0, 360.0], [-10.0, 330.0], [-10.0, 110.0], [0.0, 75.0]]]"
0,1,1,0,"[[0.0, 0.0], [0.0, 210.0], [-220.0, 210.0], [-280.0, 140.0], [-280.0, 70.0], [-220.0, 0.0], [0.0, 0.0]]","[[0.0, 50.0], [20.0, 0.0], [110.0, 20.0], [190.0, 0.0], [210.0, 50.0], [170.0, 40.0], [110.0, 60.0], [40.0, 40.0], [0.0, 50.0]]","[[0.0, 0.0], [35.0, 10.0], [110.0, 10.0], [110.0, 220.0], [90.0, 270.0], [-300.0, 270.0], [-360.0, 200.0], [-380.0, 150.0], [-380.0, 80.0], [-320.0, 10.0], [-250.0, 10.0], [-220.0, 0.0]]","[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1]","[[[], []], [[-9.999999999999998, 35.0], [4.592425496802574e-15, 75.0]], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[4.2862637970157365e-15, 70.0], [10.000000000000002, 30.0]], [[], []]]","[-380.0, 0.0, 110.0, 270.0]","[[[35.0, 10.0], [110.0, 10.0], [110.0, 220.0]], [[-380.0, 80.0], [-320.0, 10.0], [-250.0, 10.0]], [[-250.0, 10.0], [-220.0, 0.0], [0.0, 0.0], [35.0, 10.0], [110.0, 220.0], [90.0, 270.0], [-300.0, 270.0], [-360.0, 200.0], [-380.0, 150.0], [-380.0, 80.0]]]"
0,1,1,1,"[[0.0, 0.0], [0.0, 210.0], [-220.0, 210.0], [-280.0, 140.0], [-280.0, 70.0], [-220.0, 0.0], [0.0, 0.0]]","[[85.0, -75.0], [135.0, -55.0], [115.0, 35.0], [135.0, 115.0], [85.0, 135.0], [95.0, 95.0], [75.0, 35.0], [95.0, -35.0], [85.0, -75.0]]","[[0.0, 0.0], [0.0, 70.0], [10.0, 100.0], [10.0, 310.0], [0.0, 345.0], [0.0, 420.0], [-220.0, 420.0], [-270.0, 400.0], [-330.0, 330.0], [-330.0, 260.0], [-318.2352941176471, 207.05882352941177], [-330.0, 160.0], [-330.0, 90.0], [-270.0, 20.0], [-220.0, 0.0]]","[1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1]","[[[], []], [[-70.0, 4.2862637970157365e-15], [-30.0, 10.000000000000002]], [[], []], [[], []], [[-35.0, -9.999999999999998], [-75.0, 4.592425496802574e-15]], [[], []], [[], []], [[], []], [[], []], [[], []], [[52.94117647058823, 11.764705882352924], [47.05882352941177, -11.764705882352931]], [[], []], [[], []], [[], []], [[], []]]","[-330.0, 0.0, 10.0, 420.0]","[[[-220.0, 0.0], [0.0, 0.0], [0.0, 70.0]], [[0.0, 345.0], [0.0, 420.0], [-220.0, 420.0]], [[-318.2352941176471, 207.05882352941177], [-330.0, 160.0], [-330.0, 90.0], [-270.0, 20.0]], [[-270.0, 20.0], [-220.0, 0.0], [0.0, 70.0], [10.0, 100.0], [10.0, 310.0], [0.0, 345.0], [-220.0, 420.0], [-270.0, 400.0], [-330.0, 330.0], [-330.0, 260.0], [-318.2352941176471, 207.05882352941177]]]"
0,1,1,2,"[[0.0, 0.0], [0.0, 210.0], [-220.0, 210.0], [-280.0, 140.0], [-280.0, 70.0], [-220.0, 0.0], [0.0, 0.0]]","[[210.0, 10.0], [190.0, 60.0], [100.0, 40.0], [20.0, 60.0], [0.0, 10.0], [40.0, 20.0], [100.0, 0.0], [170.0, 20.0], [210.0, 10.0]]","[[170.0, 0.0], [190.0, 50.0], [190.0, 260.0], [120.0, 260.0], [90.0, 270.0], [-130.0, 270.0], [-165.0, 260.0], [-240.0, 260.0], [-300.0, 190.0], [-300.0, 120.0], [-280.0, 70.0], [-220.0, 0.0]]","[1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[-4.2862637970157365e-15, -70.0], [-10.000000000000002, -30.0]], [[], []], [[], []], [[9.999999999999998, -35.0], [-4.592425496802574e-15, -75.0]], [[], []], [[], []], [[], []], [[], []], [[], []]]","[-470.0, 0.0, 20.0, 270.0]","[[[20.0, 50.0], [20.0, 260.0], [-50.0, 260.0]], [[-335.0, 260.0], [-410.0, 260.0], [-470.0, 190.0]], [[-470.0, 190.0], [-470.0, 120.0], [-450.0, 70.0], [-390.0, 0.0], [0.0, 0.0], [20.0, 50.0], [-50.0, 260.0], [-80.0, 270.0], [-300.0, 270.0], [-335.0, 260.0]]]"
0,1,1,3,"[[0.0, 0.0], [0.0, 210.0], [-220.0, 210.0], [-280.0, 140.0], [-280.0, 70.0], [-220.0, 0.0], [0.0, 0.0]]","[[125.0, 135.0], [75.0, 115.0], [95.0, 25.0], [75.0, -55.0], [125.0, -75.0], [115.0, -35.0], [135.0, 25.0], [115.0, 95.0], [125.0, 135.0]]","[[0.0, 0.0], [50.0, 20.0], [50.0, 400.0], [0.0, 420.0], [-220.0, 420.0], [-280.0, 350.0], [-280.0, 280.0], [-290.0, 250.0], [-290.0, 180.0], [-279.3333333333333, 142.66666666666666], [-279.99999999999994, 140.00000000000003], [-279.99999999999994, 70.00000000000003], [-219.99999999999994, 2.842170943040401e-14]]","[1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1]","[[[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[70.0, -4.2862637970157365e-15], [30.0, -10.000000000000002]], [[], []], [[], []], [[37.33333333333334, 10.666666666666684], [2.6666666666666288, -0.6666666666666289]], [[], []], [[], []], [[], []]]","[-290.0, 0.0, 50.0, 420.0]","[[[-280.0, 280.0], [-290.0, 250.0], [-290.0, 180.0], [-279.3333333333333, 142.66666666666666]], [[-279.3333333333333, 142.66666666666666], [-279.99999999999994, 140.00000000000003], [-279.99999999999994, 70.00000000000003], [-219.99999999999994, 2.842170943040401e-14]], [[-219.99999999999994, 2.842170943040401e-14], [0.0, 0.0], [50.0, 20.0], [50.0, 400.0], [0.0, 420.0], [-220.0, 420.0], [-280.0, 350.0], [-280.0, 280.0], [-279.3333333333333, 142.66666666666666]]]"
0,1,2,0,"[[140.0, 280.0], [-70.0, 280.0], [-70.0, 60.0], [0.0, 0.0], [70.0, 0.0], [140.0, 60.0], [140.0, 280.0]]","[[0.0, 50.0], [20.0, 0.0], [110.0, 20.0], [190.0, 0.0], [210.0, 50.0], [170.0, 40.0], [110.0, 60.0], [40.0, 40.0], [0.0, 50.0]]","[[0.0, 0.0], [70.0, 0.0], [107.33333333333333, 10.666666666666668], [110.0, 10.0], [180.0, 10.0], [250.0, 70.0], [250.0, 290.0], [230.0, 340.0], [-150.0, 340.0], [-170.0, 290.0], [-170.0, 70.0], [-100.0, 10.0], [-30.0, 10.0]]","[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]","[[[], []], [[], []], [[-10.666666666666666, 37.33333333333333], [0.666666666666668, 2.6666666666666714]], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[], []], [[4.2862637970157365e-15, 70.0], [10.000000000000002, 30.0]]]","[-170.0, 0.0, 250.0, 340.0]","[[[107.33333333333333, 10.666666666666668], [110.0, 10.0], [180.0, 10.0], [250.0, 70.0]], [[-30.0, 10.0], [0.0, 0.0], [70.0, 0.0], [107.33333333333333, 10.666666666666668]], [[107.33333333333333, 10.666666666666668], [250.0, 70.0], [250.0, 290.0], [230.0, 340.0], [-150.0, 340.0], [-170.0, 290.0], [-170.0, 70.0], [-100.0, 10.0], [-30.0, 10.0]]]"
0,1,2,1,"[[140.0, 280.0], [-70.0, 280.0], [-70.0, 60.0], [0.0, 0.0], [70.0, 0.0], [140.0, 60.0], [140.0, 280.0]]","[[85.0, -75.0], [135.0, -55.0], [115.0, 35.0], [135.0, 115.0], [85.0, 135.0], [95.0, 95.0], [75.0, 35.0], [95.0, -35.0], [85.0, -75.0]]","[[0.0, 0.0], [70.0, 0.0], [140.0, 60.0], [140.0, 130.0], [150.0, 160.0], [150.0, 380.0], [140.0, 415.0], [140.0, 490.0], [-70.0, 490.0], [-120.0, 470.0], [-120.0, 80.0], [-50.0, 20.0]]","[1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1]","[[[], []], [[], []], [[], []], [[-70.0, 4.2862637970157365e-15], [-30.0, 10.000000000000002]], [[], []], [[], []], [[-35.0, -9.999999999999998], [-75.0, 4.592425496802574e-15]], [[], []], [[], []], [[], []], [[], []], [[], []]]","[-120.0, 0.0, 150.0, 490.0]","[[[70.0, 0.0], [140.0, 60.0], [140.0, 130.0]], [[140.0, 415.0], [140.0, 490.0], [-70.0, 490.0]], [[-70.0, 490.0], [-120.0, 470.0], [-120.0, 80.0], [-50.0, 20.0], [0.0, 0.0], [70.0, 0.0], [140.0, 130.0], [150.0, 160.0], [150.0, 380.0], [140.0, 415.0]]]"
